ind,aggregation_code,county_name,aggregation_name,cohort,gender,dropout_pct,PUPIL_COUNT_TOT,PER_FEDERAL_EXP,PER_STATE_LOCAL_EXP,PER_TEACH_INEXP,TEACH_PER_PUPIL,ATTENDANCE_RATE,PER_SUSPENSIONS,PER_FREE_LUNCH,cty_pop_under_18,cty_pop_over_65,cty_female,cty_foreign_born,cty_owner_occupied,cty_housing_unit_median_value,cty_pers_pers_household,cty_same_house,cty_non_english,cty_with_computer,cty_with_internet,cty_hs_graduates,cty_uni_degree,cty_time_to_work,cty_med_household_income,cty_poverty,cty_pop_density,COUNSELORS_PER_PUPIL,SOCIAL_PER_PUPIL
2031,280253070007,NASSAU,JOHN F. KENNEDY HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.006944444444444444,1078.0,233.0,18828.0,0.08,0.0862708719851577,0.96,0.02,0.1,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0055658627087198514,0.0009276437847866419
2032,280300010008,NASSAU,LONG BEACH SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.006666666666666667,1297.0,540.0,23880.0,0.1,0.09946029298380879,0.93,0.07,0.32,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006939090208172706,0.002313030069390902
2033,280300010008,NASSAU,LONG BEACH SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.029411764705882353,1297.0,540.0,23880.0,0.1,0.09946029298380879,0.93,0.07,0.32,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006939090208172706,0.002313030069390902
2034,280300010008,NASSAU,LONG BEACH SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.018072289156626505,1297.0,540.0,23880.0,0.1,0.09946029298380879,0.93,0.07,0.32,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006939090208172706,0.002313030069390902
2035,280300010008,NASSAU,LONG BEACH SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.029585798816568046,1297.0,540.0,23880.0,0.1,0.09946029298380879,0.93,0.07,0.32,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006939090208172706,0.002313030069390902
2036,280300010008,NASSAU,LONG BEACH SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.006134969325153374,1297.0,540.0,23880.0,0.1,0.09946029298380879,0.93,0.07,0.32,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006939090208172706,0.002313030069390902
2037,280300010008,NASSAU,LONG BEACH SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.006369426751592357,1297.0,540.0,23880.0,0.1,0.09946029298380879,0.93,0.07,0.32,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006939090208172706,0.002313030069390902
2038,280401030007,NASSAU,WESTBURY HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.10909090909090909,1671.0,697.0,18679.0,0.06,0.06463195691202872,0.98,0.03,0.68,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.003590664272890485,0.0005984440454817474
2039,280401030007,NASSAU,WESTBURY HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.11274509803921569,1671.0,697.0,18679.0,0.06,0.06463195691202872,0.98,0.03,0.68,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.003590664272890485,0.0005984440454817474
2040,280401030007,NASSAU,WESTBURY HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.04784688995215311,1671.0,697.0,18679.0,0.06,0.06463195691202872,0.98,0.03,0.68,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.003590664272890485,0.0005984440454817474
2041,280401030007,NASSAU,WESTBURY HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.18269230769230768,1671.0,697.0,18679.0,0.06,0.06463195691202872,0.98,0.03,0.68,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.003590664272890485,0.0005984440454817474
2042,280401030007,NASSAU,WESTBURY HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.048034934497816595,1671.0,697.0,18679.0,0.06,0.06463195691202872,0.98,0.03,0.68,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.003590664272890485,0.0005984440454817474
2043,280401030007,NASSAU,WESTBURY HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.1859504132231405,1671.0,697.0,18679.0,0.06,0.06463195691202872,0.98,0.03,0.68,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.003590664272890485,0.0005984440454817474
2044,280402030003,NASSAU,WHEATLEY SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,720.0,152.0,24057.0,0.09,0.10555555555555556,0.97,0.01,0.08,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005555555555555556,0.001388888888888889
2045,280402030003,NASSAU,WHEATLEY SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,720.0,152.0,24057.0,0.09,0.10555555555555556,0.97,0.01,0.08,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005555555555555556,0.001388888888888889
2046,280402030003,NASSAU,WHEATLEY SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,720.0,152.0,24057.0,0.09,0.10555555555555556,0.97,0.01,0.08,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005555555555555556,0.001388888888888889
2047,280402030003,NASSAU,WHEATLEY SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.014705882352941176,720.0,152.0,24057.0,0.09,0.10555555555555556,0.97,0.01,0.08,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005555555555555556,0.001388888888888889
2048,280402030003,NASSAU,WHEATLEY SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,720.0,152.0,24057.0,0.09,0.10555555555555556,0.97,0.01,0.08,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005555555555555556,0.001388888888888889
2049,280402030003,NASSAU,WHEATLEY SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,720.0,152.0,24057.0,0.09,0.10555555555555556,0.97,0.01,0.08,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005555555555555556,0.001388888888888889
2050,280403030008,NASSAU,ROSLYN HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,1065.0,143.0,22691.0,0.01,0.09577464788732394,0.96,0.0,0.11,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007511737089201878,0.0009389671361502347
2051,280403030008,NASSAU,ROSLYN HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.013793103448275862,1065.0,143.0,22691.0,0.01,0.09577464788732394,0.96,0.0,0.11,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007511737089201878,0.0009389671361502347
2052,280403030008,NASSAU,ROSLYN HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,1065.0,143.0,22691.0,0.01,0.09577464788732394,0.96,0.0,0.11,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007511737089201878,0.0009389671361502347
2053,280403030008,NASSAU,ROSLYN HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,1065.0,143.0,22691.0,0.01,0.09577464788732394,0.96,0.0,0.11,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007511737089201878,0.0009389671361502347
2054,280403030008,NASSAU,ROSLYN HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0078125,1065.0,143.0,22691.0,0.01,0.09577464788732394,0.96,0.0,0.11,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007511737089201878,0.0009389671361502347
2055,280403030008,NASSAU,ROSLYN HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.006944444444444444,1065.0,143.0,22691.0,0.01,0.09577464788732394,0.96,0.0,0.11,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007511737089201878,0.0009389671361502347
2056,280404030009,NASSAU,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0136986301369863,1652.0,131.0,18318.0,0.04,0.07808716707021791,0.9500000000000001,0.02,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006053268765133172,0.0012106537530266344
2057,280404030009,NASSAU,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.041237113402061855,1652.0,131.0,18318.0,0.04,0.07808716707021791,0.9500000000000001,0.02,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006053268765133172,0.0012106537530266344
2058,280404030009,NASSAU,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.029850746268656716,1652.0,131.0,18318.0,0.04,0.07808716707021791,0.9500000000000001,0.02,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006053268765133172,0.0012106537530266344
2059,280404030009,NASSAU,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.10526315789473684,1652.0,131.0,18318.0,0.04,0.07808716707021791,0.9500000000000001,0.02,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006053268765133172,0.0012106537530266344
2060,280404030009,NASSAU,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.009216589861751152,1652.0,131.0,18318.0,0.04,0.07808716707021791,0.9500000000000001,0.02,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006053268765133172,0.0012106537530266344
2061,280404030009,NASSAU,PAUL D SCHREIBER SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.041025641025641026,1652.0,131.0,18318.0,0.04,0.07808716707021791,0.9500000000000001,0.02,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.006053268765133172,0.0012106537530266344
2062,280406030002,NASSAU,MANHASSET SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,1042.0,0.0,20604.0,0.15,0.118042226487524,0.96,0.01,0.07,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007677543186180422,0.0
2063,280406030002,NASSAU,MANHASSET SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,1042.0,0.0,20604.0,0.15,0.118042226487524,0.96,0.01,0.07,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007677543186180422,0.0
2064,280406030002,NASSAU,MANHASSET SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,1042.0,0.0,20604.0,0.15,0.118042226487524,0.96,0.01,0.07,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007677543186180422,0.0
2065,280406030002,NASSAU,MANHASSET SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,1042.0,0.0,20604.0,0.15,0.118042226487524,0.96,0.01,0.07,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007677543186180422,0.0
2066,280406030002,NASSAU,MANHASSET SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,1042.0,0.0,20604.0,0.15,0.118042226487524,0.96,0.01,0.07,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007677543186180422,0.0
2067,280406030002,NASSAU,MANHASSET SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,1042.0,0.0,20604.0,0.15,0.118042226487524,0.96,0.01,0.07,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.007677543186180422,0.0
2068,280407030014,NASSAU,GREAT NECK SOUTH HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,1250.0,744.0,20034.0,0.1,0.1,0.98,0.0,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0056,0.0008
2069,280407030014,NASSAU,GREAT NECK SOUTH HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0064516129032258064,1250.0,744.0,20034.0,0.1,0.1,0.98,0.0,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0056,0.0008
2070,280407030014,NASSAU,GREAT NECK SOUTH HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.007142857142857143,1250.0,744.0,20034.0,0.1,0.1,0.98,0.0,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0056,0.0008
2071,280407030014,NASSAU,GREAT NECK SOUTH HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.006211180124223602,1250.0,744.0,20034.0,0.1,0.1,0.98,0.0,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0056,0.0008
2072,280407030014,NASSAU,GREAT NECK SOUTH HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0136986301369863,1250.0,744.0,20034.0,0.1,0.1,0.98,0.0,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0056,0.0008
2073,280407030014,NASSAU,GREAT NECK SOUTH HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.005917159763313609,1250.0,744.0,20034.0,0.1,0.1,0.98,0.0,0.18,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.0056,0.0008
2074,280407030015,NASSAU,GREAT NECK NORTH HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.02702702702702703,1193.0,744.0,22305.0,0.12,0.10729253981559095,0.97,0.0,0.17,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.00586756077116513,0.0008382229673093043
2075,280407030015,NASSAU,GREAT NECK NORTH HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,1193.0,744.0,22305.0,0.12,0.10729253981559095,0.97,0.0,0.17,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.00586756077116513,0.0008382229673093043
2076,280407030015,NASSAU,GREAT NECK NORTH HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.00684931506849315,1193.0,744.0,22305.0,0.12,0.10729253981559095,0.97,0.0,0.17,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.00586756077116513,0.0008382229673093043
2077,280407030015,NASSAU,GREAT NECK NORTH HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.014184397163120567,1193.0,744.0,22305.0,0.12,0.10729253981559095,0.97,0.0,0.17,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.00586756077116513,0.0008382229673093043
2078,280407030015,NASSAU,GREAT NECK NORTH HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.007874015748031496,1193.0,744.0,22305.0,0.12,0.10729253981559095,0.97,0.0,0.17,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.00586756077116513,0.0008382229673093043
2079,280407030015,NASSAU,GREAT NECK NORTH HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.05228758169934641,1193.0,744.0,22305.0,0.12,0.10729253981559095,0.97,0.0,0.17,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.00586756077116513,0.0008382229673093043
2080,280409030008,NASSAU,HERRICKS HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,1328.0,233.0,19656.0,0.07,0.10015060240963855,0.97,0.02,0.16,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005271084337349397,0.0015060240963855422
2081,280409030008,NASSAU,HERRICKS HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,1328.0,233.0,19656.0,0.07,0.10015060240963855,0.97,0.02,0.16,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005271084337349397,0.0015060240963855422
2082,280409030008,NASSAU,HERRICKS HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,1328.0,233.0,19656.0,0.07,0.10015060240963855,0.97,0.02,0.16,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005271084337349397,0.0015060240963855422
2083,280409030008,NASSAU,HERRICKS HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.012658227848101266,1328.0,233.0,19656.0,0.07,0.10015060240963855,0.97,0.02,0.16,0.214,0.182,0.512,0.22399999999999998,0.8109999999999999,524400,2.97,0.9309999999999999,0.28800000000000003,0.9420000000000001,0.91,0.9159999999999999,0.467,36.6,120036,0.057,4902.2688957572345,0.005271084337349397,0.0015060240963855422
